requirement_id,lane,capability_area,canonical_source,canonical_locator,canonical_requirement,final_production_owner_path,final_production_owner_symbol,final_actual_caller_path,final_actual_caller_symbol,final_runtime_binding,final_persistence_or_effect,final_api_or_frontend_destination,final_test_path,final_test_target_or_assertion,pre_remediation_disposition,pre_remediation_finding_ids,remediation_commit,final_disposition,non_blocking_debt,notes
A-FUNC-035,A,Frontend product projection,docs/canonical/01-a-functional-definition.md,FN-042@443-453,FN-042 Gmail Draft 제안.,frontend/src/app/App.tsx,App,frontend/src/app/main_shell.tsx,MainShell,startup bootstrap -> canonical API clients -> snapshot/SSE refresh -> feature-owned renderers,N/A — frontend is a projection; durable truth remains in Domain/Application persistence,installed browser UI,frontend/tests/app/main_shell.test.tsx,"actual API consumers, terminal refresh, feature authority, and user-visible controls",UNCHECKED,N/A — no substantive finding,27872661;8367cb71;f4d13af0,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
A-FUNC-036,A,Frontend product projection,docs/canonical/01-a-functional-definition.md,FN-042A@454-465,FN-042A Gmail Draft·Send 첨부파일.,frontend/src/app/App.tsx,App,frontend/src/app/main_shell.tsx,MainShell,startup bootstrap -> canonical API clients -> snapshot/SSE refresh -> feature-owned renderers,N/A — frontend is a projection; durable truth remains in Domain/Application persistence,installed browser UI,frontend/tests/app/main_shell.test.tsx,"actual API consumers, terminal refresh, feature authority, and user-visible controls",UNCHECKED,N/A — no substantive finding,27872661;8367cb71;f4d13af0,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
A-FUNC-037,A,Frontend product projection,docs/canonical/01-a-functional-definition.md,FN-043@466-477,FN-043 Task 제안.,frontend/src/app/App.tsx,App,frontend/src/app/main_shell.tsx,MainShell,startup bootstrap -> canonical API clients -> snapshot/SSE refresh -> feature-owned renderers,N/A — frontend is a projection; durable truth remains in Domain/Application persistence,installed browser UI,frontend/tests/app/main_shell.test.tsx,"actual API consumers, terminal refresh, feature authority, and user-visible controls",UNCHECKED,N/A — no substantive finding,27872661;8367cb71;f4d13af0,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
A-FUNC-038,A,Frontend product projection,docs/canonical/01-a-functional-definition.md,FN-044@478-489,FN-044 작업 Event 제안.,frontend/src/app/App.tsx,App,frontend/src/app/main_shell.tsx,MainShell,startup bootstrap -> canonical API clients -> snapshot/SSE refresh -> feature-owned renderers,N/A — frontend is a projection; durable truth remains in Domain/Application persistence,installed browser UI,frontend/tests/app/main_shell.test.tsx,"actual API consumers, terminal refresh, feature authority, and user-visible controls",UNCHECKED,N/A — no substantive finding,27872661;8367cb71;f4d13af0,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
A-FUNC-039,A,Context preview and disclosure,docs/canonical/01-a-functional-definition.md,FN-050@490-503,FN-050 Context Preview.,src/google_work_agent/application/use_cases/run/project_context_preview.py,project_context_preview,src/google_work_agent/application/use_cases/run/get_run_snapshot.py,GetRunSnapshotHandler,durable Run/retrieval facts -> versioned snapshot/SSE -> context adjustment -> same-run retrieval re-entry,context membership/revision and bounded adjustment command; provider-bound disclosure identity,frontend/src/features/run/context_preview_card.tsx,frontend/tests/features/run/context_and_disclosure_cards.test.tsx;tests/e2e/test_langgraph_real_production.py,"server-projected membership/disclosure rendering, bounded adjustment command, and stale-state refresh | test_context_adjustment_reenters_retrieval_and_requires_revised_approval: API adjustment invalidates stale artifacts and re-enters retrieval",FINDING,WF1-A-FIND-002;X3-TEST-FIND-022,27872661;f4d13af0;4aed0a85;32295d97;09bf4501,PASS,"N/A — functional, safety, runtime, and proof chain closed",Targeted LangGraph E2E refresh at POST_E2E_FINAL_PRODUCT_SHA 09bf45013f0fb0572fce65de9bb7ef2f6e06ec99; Product source anchor 0ec4583efb9589cddaff4edfe5ede2bb899fd14e. Actual production composition/caller/durable fact/external-boundary proof re-resolved; no historical verdict promoted.
A-FUNC-040,A,Approval and policy,docs/canonical/01-a-functional-definition.md,FN-051@504-514,FN-051 Action 승인.,src/google_work_agent/application/use_cases/action/approve_action.py,ApproveActionHandler,src/google_work_agent/api/routes/actions.py,approve_action,versioned Action scope -> policy/feasibility validation -> durable approval -> claim eligibility,Action/Approval/Plan/Run facts with CAS and idempotent command receipt,ActionPlanCard exact scope and approval outcome projection,tests/unit/application/use_cases/action/test_approve_action.py,"immutable scope/currentness, partial approval, rejection, idempotency, and no pre-approval Write",UNCHECKED,N/A — no substantive finding,4684aa06;27872661,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
A-FUNC-041,A,Frontend product projection,docs/canonical/01-a-functional-definition.md,FN-052@515-525,FN-052 Action 수정.,frontend/src/app/App.tsx,App,frontend/src/app/main_shell.tsx,MainShell,startup bootstrap -> canonical API clients -> snapshot/SSE refresh -> feature-owned renderers,N/A — frontend is a projection; durable truth remains in Domain/Application persistence,installed browser UI,frontend/tests/app/main_shell.test.tsx,"actual API consumers, terminal refresh, feature authority, and user-visible controls",FINDING,N/A — no substantive finding,27872661;8367cb71;f4d13af0,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
A-FUNC-042,A,Frontend product projection,docs/canonical/01-a-functional-definition.md,FN-053@526-535,FN-053 Action 거절.,frontend/src/app/App.tsx,App,frontend/src/app/main_shell.tsx,MainShell,startup bootstrap -> canonical API clients -> snapshot/SSE refresh -> feature-owned renderers,N/A — frontend is a projection; durable truth remains in Domain/Application persistence,installed browser UI,frontend/tests/app/main_shell.test.tsx;tests/e2e/test_langgraph_real_production.py,"actual API consumers, terminal refresh, feature authority, and user-visible controls | test_rejection_finishes_without_external_write: rejection reaches terminal state with external Write 0",UNCHECKED,N/A — no substantive finding,27872661;8367cb71;f4d13af0;4aed0a85;32295d97;09bf4501,PASS,"N/A — functional, safety, runtime, and proof chain closed",Targeted LangGraph E2E refresh at POST_E2E_FINAL_PRODUCT_SHA 09bf45013f0fb0572fce65de9bb7ef2f6e06ec99; Product source anchor 0ec4583efb9589cddaff4edfe5ede2bb899fd14e. Actual production composition/caller/durable fact/external-boundary proof re-resolved; no historical verdict promoted.
A-FUNC-043,A,Approval and policy,docs/canonical/01-a-functional-definition.md,FN-054@536-555,FN-054 승인 무결성 Snapshot·만료.,src/google_work_agent/application/use_cases/action/approve_action.py,ApproveActionHandler,src/google_work_agent/api/routes/actions.py,approve_action,versioned Action scope -> policy/feasibility validation -> durable approval -> claim eligibility,Action/Approval/Plan/Run facts with CAS and idempotent command receipt,ActionPlanCard exact scope and approval outcome projection,tests/unit/application/use_cases/action/test_approve_action.py,"immutable scope/currentness, partial approval, rejection, idempotency, and no pre-approval Write",UNCHECKED,N/A — no substantive finding,4684aa06;27872661,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
A-FUNC-044,A,Approval and policy,docs/canonical/01-a-functional-definition.md,FN-060@556-568,FN-060 승인된 외부 Write 실행.,src/google_work_agent/application/use_cases/action/approve_action.py,ApproveActionHandler,src/google_work_agent/api/routes/actions.py,approve_action,versioned Action scope -> policy/feasibility validation -> durable approval -> claim eligibility,Action/Approval/Plan/Run facts with CAS and idempotent command receipt,ActionPlanCard exact scope and approval outcome projection,tests/unit/application/use_cases/action/test_approve_action.py;tests/e2e/test_langgraph_real_production.py,"immutable scope/currentness, partial approval, rejection, idempotency, and no pre-approval Write | test_approved_write_executes_claims_and_verifies_through_real_mcp: approval, Claim, Attempt, connector effect, and Verification identity chain",UNCHECKED,N/A — no substantive finding,4684aa06;27872661;4aed0a85;32295d97;09bf4501,PASS,"N/A — functional, safety, runtime, and proof chain closed",Targeted LangGraph E2E refresh at POST_E2E_FINAL_PRODUCT_SHA 09bf45013f0fb0572fce65de9bb7ef2f6e06ec99; Product source anchor 0ec4583efb9589cddaff4edfe5ede2bb899fd14e. Actual production composition/caller/durable fact/external-boundary proof re-resolved; no historical verdict promoted.
A-FUNC-045,A,Frontend product projection,docs/canonical/01-a-functional-definition.md,FN-061@569-578,FN-061 Write Idempotency·기존 결과 조정.,frontend/src/app/App.tsx,App,frontend/src/app/main_shell.tsx,MainShell,startup bootstrap -> canonical API clients -> snapshot/SSE refresh -> feature-owned renderers,N/A — frontend is a projection; durable truth remains in Domain/Application persistence,installed browser UI,frontend/tests/app/main_shell.test.tsx;tests/e2e/test_langgraph_real_production.py,"actual API consumers, terminal refresh, feature authority, and user-visible controls | test_unknown_result_recovers_without_blind_resend: unknown delivery certainty blocks blind resend",UNCHECKED,N/A — no substantive finding,27872661;8367cb71;f4d13af0;4aed0a85;32295d97;09bf4501,PASS,"N/A — functional, safety, runtime, and proof chain closed",Targeted LangGraph E2E refresh at POST_E2E_FINAL_PRODUCT_SHA 09bf45013f0fb0572fce65de9bb7ef2f6e06ec99; Product source anchor 0ec4583efb9589cddaff4edfe5ede2bb899fd14e. Actual production composition/caller/durable fact/external-boundary proof re-resolved; no historical verdict promoted.
A-FUNC-046,A,Frontend product projection,docs/canonical/01-a-functional-definition.md,FN-062@579-591,FN-062 부분 실행.,frontend/src/app/App.tsx,App,frontend/src/app/main_shell.tsx,MainShell,startup bootstrap -> canonical API clients -> snapshot/SSE refresh -> feature-owned renderers,N/A — frontend is a projection; durable truth remains in Domain/Application persistence,installed browser UI,frontend/tests/app/main_shell.test.tsx;tests/e2e/test_langgraph_real_production.py,"actual API consumers, terminal refresh, feature authority, and user-visible controls | test_partial_approval_executes_only_the_approved_action: only approved action executes",UNCHECKED,N/A — no substantive finding,27872661;8367cb71;f4d13af0;4aed0a85;32295d97;09bf4501,PASS,"N/A — functional, safety, runtime, and proof chain closed",Targeted LangGraph E2E refresh at POST_E2E_FINAL_PRODUCT_SHA 09bf45013f0fb0572fce65de9bb7ef2f6e06ec99; Product source anchor 0ec4583efb9589cddaff4edfe5ede2bb899fd14e. Actual production composition/caller/durable fact/external-boundary proof re-resolved; no historical verdict promoted.
A-FUNC-047,A,Verification,docs/canonical/01-a-functional-definition.md,FN-070@592-601,FN-070 실행 결과 검증.,src/google_work_agent/application/use_cases/verification/verify_effect.py,VerifyEffectHandler,src/google_work_agent/adapters/langgraph/write_execution_driver.py,verification phase,executed child fact -> external verification read -> normalized VERIFIED/MISMATCH -> short storage UoW,Verification fact binds Action/Attempt/Approval identity and observed fields,verification detail and recovery options in snapshot/SSE/frontend,tests/unit/application/test_write_verification_projection.py;tests/e2e/test_langgraph_real_production.py,"executed-child precondition, identity binding, normalized field comparison, and durable UI projection | test_approved_write_executes_claims_and_verifies_through_real_mcp: durable Verification and exact external effect",FINDING,WF1-A-FIND-004,4684aa06;27872661;4aed0a85;32295d97;09bf4501,PASS,"N/A — functional, safety, runtime, and proof chain closed",Targeted LangGraph E2E refresh at POST_E2E_FINAL_PRODUCT_SHA 09bf45013f0fb0572fce65de9bb7ef2f6e06ec99; Product source anchor 0ec4583efb9589cddaff4edfe5ede2bb899fd14e. Actual production composition/caller/durable fact/external-boundary proof re-resolved; no historical verdict promoted.
A-FUNC-048,A,Frontend product projection,docs/canonical/01-a-functional-definition.md,FN-071@602-610,FN-071 정상화 비교.,frontend/src/app/App.tsx,App,frontend/src/app/main_shell.tsx,MainShell,startup bootstrap -> canonical API clients -> snapshot/SSE refresh -> feature-owned renderers,N/A — frontend is a projection; durable truth remains in Domain/Application persistence,installed browser UI,frontend/tests/app/main_shell.test.tsx,"actual API consumers, terminal refresh, feature authority, and user-visible controls",FINDING,N/A — no substantive finding,27872661;8367cb71;f4d13af0,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
